,東京都,×,百貨店（営業担当）,お客様の様子,・前年に比べて気温が高く、トレンドでの買換えや買い足し要素が減っている。むしろ単価が低下している商材がトレンドとなっており、長ブーツから短ブーツ、ジャケットからコーディガン（コート＋カーディガンの造語）へとトレンドが変わっている。ブラウスやシャツも好調である(東京都)。,,
,東京都,×,コンビニ（経営者）,来客数の動き,・天候も悪かったため、来客数が１割減少している。何があってもおかしくない時代なので、それによって必ず何かマイナスになってしまう(東京都)。,,
,,×,衣料品専門店（経営者）,お客様の様子,・街への人出が少なく、景気上昇の実感がない。特に、台風と秋の長雨で消費環境が悪化している。,,
,,×,一般レストラン（経営者）,来客数の動き,・ただでさえ景気が悪いうえに、９月は天候も悪かったため、外出する機会が減っているのではないか。,,
,,×,都市型ホテル（総務担当）,販売量の動き,・売上の減少が続いている。,,
,,×,タクシー運転手,お客様の様子,・９月に入り、一気に状況が悪くなっている。朝の慌ただしさもなく、昼、夜共に利用が減っており、長距離利用の客もほとんどいない。営業エリアでの大型バスの開業がかなり影響しているようである。,,
,東京都,×,通信会社（管理担当）,販売量の動き,・法人向け設備投資は横ばいに推移しているが、携帯電話及び周辺機器の販売は低調である。要因としては、新型スマートフォン発売に絡む買い控え、また、夏商戦終了の反動による販売数の減少がある(東京都)。,,
,,×,住宅販売会社（従業員）,販売量の動き,・今月の販売量は目標数値の約45％にとどまっており、景気は悪い。３か月前と比べても悪くなっている。今月はキャンペーン展開を行うも天候が悪く、例年に比べて集客数も落ち込んでいる。,,
"企業
動向
関連

(南関東)",東京都,◎,通信業（広報担当）,受注量や販売量の動き,・今月は一段と受注が伸びている(東京都)。,,
,,○,食料品製造業（経営者）,受注価格や販売価格の動き,・９月１日より値上げをしたが、値上げの影響はないようである。,,
,,○,建設業（従業員）,受注量や販売量の動き,・以前に見積を出した物件が決まり、実際に受注が増えてきている。,,
,,○,税理士,取引先の様子,・前年比で売上が好調な取引先が多く、消費も好調である。低金利により企業も資金調達がしやすく、良い傾向である。,,
,東京都,□,繊維工業（従業員）,受注量や販売量の動き,・８月後半からは残暑が厳しかったこともあり、秋物商材が売れなかった。台風など天候要因もあり、販売額などがマイナスになっている(東京都)。,,
,東京都,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・この３か月間、受注量、販売量の改善がみられない(東京都)。,,
,,□,出版・印刷・同関連産業（経営者）,それ以外,・仕事の動きは変わらないが、クライアントの高度な要求が増えつつある。良いものを提供したいが、単価を上げるに上げられない状況である。,,
,,□,出版・印刷・同関連産業（所長）,取引先の様子,・特に新たな案件が発生したわけではないが、今月単体では前年並みの数字を確保できている。,,
,東京都,□,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑、ゴム印、名刺印刷の仕事をしている。印鑑が中心だが、今月は会社設立に関する本数が２本のみと、いつもより少ない。一方で、大手鉄道会社の受注があり、いつもは月１本もない割り印が、今月は３本注文を受けている(東京都)。,,
,東京都,□,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・受注件数、売上額共に前年同月の目標を３か月間達成できている(東京都)。,,
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・受注量、売上共に大きな変化はなく、まとまった話もないため、景気は横ばいである。,,
