,東京都,×,その他小売［生鮮魚介卸売］（営業）,単価の動き,・米国の大統領選に伴う混乱からか、商品単価が急騰しており、年末特売で値下げ対応を迫られているため、赤字が拡大している(東京都)。,,
"企業
動向
関連

(南関東)",,◎,＊,＊,＊,,
,東京都,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・例年、12月は受注量が増える傾向にある(東京都)。,,
,,○,出版・印刷・同関連産業（経営者）,それ以外,・前年度よりは少し動きが良くなってきているように感じる。,,
,東京都,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・印鑑やゴム印、名刺印刷の仕事をしている。今月、上場企業の２社から特需があり、１社はいつも12月に出るものなので例年通りだが、もう１社は突発的なもので、今回限りの注文である。問屋へは注文を受けてからの支払で買い置きはないのだが、通常は15万円ほどのところ、今月は３倍の45万円の支払になっている。例年と差し引きでも30万円多く、通常月の２倍ほどの注文数を受けている(東京都)。,,
,,○,金属製品製造業（経営者）,取引先の様子,・得意先からの内示情報を見ると、年末から３月の年度末にかけての金額が上期と比べて増えている。,,
,東京都,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・今月はビルのリニューアルに使う当社の特許商品が久々に売れたので、全体の業績を押し上げてくれている(東京都)。,,
,,○,精密機械器具製造業（経営者）,受注量や販売量の動き,・３か月前と比べると、半導体、建機関係の部品の受注量が10％プラスと好調だが、３月ごろまでは大手メーカーも様子見で駆け込み感がある。,,
,,○,建設業（経営者）,受注価格や販売価格の動き,・契約までは至っていないが、案件は増えてきている。,,
,,○,建設業（営業担当）,受注量や販売量の動き,・昨今、建設コストは、単価が上がり、全体として設備投資に費用が掛かっている。企業などは景気の現状を踏まえた上で発注を増やしている。,,
,,○,輸送業（経営者）,取引先の様子,・年末の影響もあると思うが、特に建設関係で動きがシャープになってきている。これが全般的に景気に良い影響を与えることを期待している。,,
,,○,輸送業（総務担当）,取引先の様子,・年末にかけて、荷主メーカーの出荷量がやっと増え始めてきている。年始にかけてもやや増加の見込みである。,,
,東京都,○,金融業（営業担当）,取引先の様子,・取引先の融資延滞先数が減ってきており、倒産件数も減少傾向である。製造業は受注が微増しており、小売業も売上増加が続いている。株価上昇も売上増加の一因と思われる。建設業は人手不足だが、受注は増加傾向であり、総合的に見て景気はやや良くなっている(東京都)。,,
,,○,金融業（役員）,取引先の様子,・建設、不動産に加え、ものづくり産業についても業況が上向いている。米国経済の動向にもよるが、この傾向は当面続く。,,
,,○,税理士,取引先の様子,・忘新年会予約も順調で、街に活気がある。株価も高値安定で良い材料である。好景気で、年末のバーゲンも前倒しせず年明けになりそうである。,,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・12月は売上の伸びがなく、盛り上がりに欠けている。同業者も皆そのようなことを話している。,,
