,,○,税理士,取引先の様子,・冬物の衣料が寒さとともに堅調に動いている。暖房器具は今一つとのことだが、衣料品については流行があるためか購買意欲を感じる。,,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・売上は前年並みで推移しているが、特注による売上が大きく、来客数が減っている。,,
,,□,出版・印刷・同関連産業（所長）,受注量や販売量の動き,・年末に向けて少しずつではあるが案件が動き出している感じがする。しかしながら前年と比べても、案件数が大きく減少している状況は変わらない。,,
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・受注量、売上共に例月と変わらず、大きな変化はない。,,
,,□,プラスチック製品製造業（経営者）,受注量や販売量の動き,・インバウンドの影響で好調な化粧品容器以外の受注に勢いが感じられず、横ばいを維持するのに四苦八苦している。,,
,,□,その他製造業［鞄］（経営者）,取引先の様子,・得意先の様子や仕入先である材料屋の情報等からも、特別良くなる、悪くなるというような話は出ていない。極めて普通のなかで動いている。,,
,,□,建設業（経営者）,受注量や販売量の動き,・職人不足や物価上昇により建築コストが上がっており、予算が合わないことが多い。,,
,,□,建設業（経営者）,競争相手の様子,・受注は順調に進んでいるが、同業者もほぼ同じように技術者がいないため、話が来ても断っているようである。,,
,,□,建設業（営業担当）,受注量や販売量の動き,・受注量は設備投資の案件数が多いこともあり、やや増えてきている。,,
,,□,建設業（経理担当）,受注価格や販売価格の動き,・受注価格は相変わらず希望価格に届かず、発注者優位の状態である。受注を選別できるぐらいの工事案件がまだ出てきていない。,,
,,□,輸送業（経営者）,取引先の様子,・取引先で、これだけ仕事があるから大丈夫だという話を聞いても、翌日になるとがくっと仕事がなくなってしまうので、大変悩んでいる。,,
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・年末に向けても取扱量は依然として好転の兆しがみえないが、燃料価格が低下傾向にあるため、全体としては大きな変化はみられない。,,
,東京都,□,輸送業（経営者）,受注量や販売量の動き,・企業業績は軽油価格の下落によるものが大きいが、物量的には増えていない。,,
,,□,輸送業（総務担当）,受注量や販売量の動き,・取引先の業種により物量の変化にばらつきはあるものの、全体では大きな変化がみられない。,,
,東京都,□,通信業（広報担当）,受注量や販売量の動き,・前月に比べると伸びが鈍化している。,,
,,□,金融業（統括）,取引先の様子,・取引先の新たな資金ニーズが増えているとは思えないので、景気は横ばいである。,,
,,□,金融業（支店長）,取引先の様子,・フランスのテロ事件を始めとする国際情勢の不安感から、国内景気の先行きも不透明である。,,
,東京都,□,金融業（営業担当）,受注量や販売量の動き,・取引先の様子だが、製造業では受注状況は３か月前と変わらず、小売業はプレミアム付商品券の恩恵も減少しており、不動産業も一時より販売が停滞している。,,
