,東京都,□,通信会社（経営企画担当）,お客様の様子,・商談状況に変化が見られない(東京都)。,,
,,□,ゴルフ場（支配人）,販売量の動き,・天候によるところも大きいが、苦労して集客に努め、ようやく前年同月を維持している。,,
,東京都,□,パチンコ店（経営者）,競争相手の様子,・高射幸性遊技機といって、ややギャンブル性の強い機械を撤去しなければならないため、少しずつ台を入替えている。それにより多少数字が落ちるのではと懸念したが、客が遊びやすい機械に移行してくれているため、どうにか踏みとどまっている。来客数もさほど変わっていない(東京都)。,,
,,□,その他サービス［保険代理店］（経営者）,販売量の動き,・販売量は変わらないが、契約者数も単価も上がらないため、横ばいである。,,
,東京都,□,その他サービス［電力］（経営者）,お客様の様子,・マンション建設はやや遅れがあるものの進んでいる(東京都)。,,
,,□,その他サービス［学習塾］（経営者）,来客数の動き,・問い合わせ件数などが前年比で10％ほど増えているが、景気が良くなっているという印象は持てない。,,
,,□,設計事務所（経営者）,お客様の様子,・現在の仕事内容、分量共に３か月前と変わっていない。,,
,,□,設計事務所（経営者）,競争相手の様子,・現在は忙しいが、偶発的要素が大きい。周囲の事務所を見ても、たまたま官庁案件の落札が続いたところは忙しくしているが、そうでない事務所も多々ある。しばらくは厳しいまま推移する。,,
,東京都,□,設計事務所（職員）,それ以外,・身の回りの景気はここ数か月変わらないが、社会的には徐々に物価が上昇、建設費も高騰した後は横ばいであり、少なくとも上向き感はない(東京都)。,,
,,□,住宅販売会社（経営者）,販売量の動き,・当社は不動産デベロッパー業と総合建設業である。当社が提供している一般サラリーマン向けの住宅は、消費税の増税後、物価が上昇しているにもかかわらず、給料は上がらず、可処分所得が下がっているため、全く売れない。１億円を超える都内の高級マンションは売れている。一般サラリーマン向けの住宅が売れると、経済波及効果は大きいので、是非対策をお願いしたい。その一方で、総合建設業では工事原価が上昇しているため、公共工事はたくさんあるが、受注しても全く利益が出ないことが多い。,,
,東京都,□,住宅販売会社（従業員）,販売量の動き,・低金利ではあるが、客が住宅購入を決断するまでの検討期間の長期化も続いており、戸建住宅の受注状況は相変わらず横ばいである(東京都)。,,
,,□,住宅販売会社（従業員）,販売量の動き,・２～３か月間、販売量がほぼ同じように推移している。,,
,,□,住宅販売会社（従業員）,来客数の動き,・住宅展示場を新商品に建て替えて集客を図っているが、さほど来場者は増えていない。,,
,,□,その他住宅［住宅管理・リフォーム］（経営者）,競争相手の様子,・同業者との話では、お互いに客からの相談もあまりなく、現段階では景気が良いという感じはない。,,
,,▲,商店街（代表者）,販売量の動き,・最近の客の動向をみると、非常に慎重になっていることと、できるだけお金を使いたくないという意識がみられる。商品を選択する際に、できるだけ安価なものにシフトしている。,,
,,▲,一般小売店［家電］（経理担当）,販売量の動き,・客の実質所得が減少しているのか、購買意欲が低下している。故障やどうしても必要な物にのみお金を使う傾向にある。将来不安のため、無駄な物にはお金を使わないようにしているようである。,,
