,東京都,▲,百貨店（営業担当）,それ以外,・景気を受けたボーナス額の減額傾向や政治情勢不安など、生活防衛意識の高まりにより、必要なものを必要になってからしか購入しない傾向がより顕著になってきている(東京都)。,,
,東京都,▲,コンビニ（経営者）,来客数の動き,・今月に入り来客数が減少している(東京都)。,,
,,▲,コンビニ（経営者）,来客数の動き,・前年同期比で来客数が減少している。,,
,,▲,衣料品専門店（経営者）,来客数の動き,・冬物になり、客単価、商品単価共に上がってきているが、天候の変化が激しく、来客数が減少しているため、売上も落ちている。,,
,,▲,乗用車販売店（総務担当）,販売量の動き,・新型車を投入したものの販売量が伸びてこない。競争が激化しているのが要因である。,,
,,▲,住関連専門店（統括）,販売量の動き,・購買意欲のある客が少ないため、販売件数、販売量共に減少している。,,
,,▲,一般レストラン（経営者）,お客様の様子,・顧客であるはずのサラリーマンの夜の出足がほぼなくなってきている。ランチは食べる必要があるので来店するが、夜に飲むという行為自体が世の中でかなり減っている。安い立ち飲み店などに行っているのかもしれないが、お父さんたちが自分で動かせるお金が少なくなっているのではないか。,,
,,▲,タクシー運転手,お客様の様子,・ようやく客の動きが出てきて、夕方、飲み屋までの送迎がやや増えている。このまま忘年会へとつながれば良いのだが、この数か月の利用が悪いため、不安がある。12月に入ればそれなりに仕事はできるのではないか。,,
,東京都,▲,タクシー運転手,お客様の様子,・社会問題化した大手企業の新入社員自殺問題の影響と、それに伴う役所の取締りもあり、タクシーに一番肝心な深夜の残業と飲食が減少している(東京都)。,,
,,▲,タクシー（団体役員）,来客数の動き,・３か月前から景気は低迷状態と感じていたが、株価上昇にもかかわらず、円安の影響からか更に悪化している。,,
,東京都,▲,通信会社（経営者）,販売量の動き,・テレビ、インターネット、電話共に加入獲得は予算未達となっている。解約も、携帯各社への固定インターネット回線切替えによる解約が大幅に増加しており、純増予算未達が継続、拡大している。電力、モバイルは予算を達成している(東京都)。,,
,,▲,通信会社（経営者）,お客様の様子,・一時的なものかもしれないが、12～３月までは新規受注の見込みがほぼなく、空き要員が目立つ。,,
,,▲,通信会社（管理担当）,販売量の動き,・前月から販売量は変わらないが、解約が増加している。大手キャリア等、競合他社も、新規獲得に苦戦するなかで低価格プランやキャンペーン等、手を打っているためとみている。,,
,東京都,▲,通信会社（管理担当）,販売量の動き,・法人向けソリューション案件はほぼ横ばいで推移しているが、個人向け携帯電話やその周辺機器の小売については、年末商戦を前にして販売台数が落ちている(東京都)。,,
,,▲,ゴルフ場（経営者）,単価の動き,・来客数は増えているが、売上は減少している。,,
,東京都,▲,その他サービス［電力］（経営者）,お客様の様子,・マンションの契約が先延ばしにされたため、契約件数が減っている(東京都)。,,
