　５．東海（地域別調査機関：（株）ＵＦＪ総合研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(東海)",,◎,観光型ホテル（スタッフ）,来客数の動き,・当ホテルは中部国際空港への直通特急が停車するため、利便性の向上により宿泊客数は増加している。,
,,○,商店街（代表者）,来客数の動き,・中部国際空港の開港、愛知万博の開催を控えて来客者が増え、商店街の来客数も若干増加している。ただし販売価格は低い。,
,,○,一般小売店［土産］（経営者）,来客数の動き,・月初は雪に見舞われたがあとは比較的好天に恵まれ、観光客数、売上ともに好調に推移している。,
,,○,一般小売店［高級精肉］（企画担当）,販売量の動き,・こだわりのある食材商品の販売価格は上昇しており、苦しい家計のなかでも自分にとって価値ある商品は強い。,
,,○,百貨店（売場主任）,販売量の動き,・月前半はクリアランス商品を展開していたが、クリアランス商品のサイズが品薄になると新作を求める客が多い。クリアランスの売上も昨年と比べると増加している。,・月前半はクリアランス商品を展開していたが、クリアランス商品のサイズが品薄になると新作を求める客が多い。クリアランスの売上も前年と比べると増加している。
,,○,スーパー（店長）,単価の動き,・客単価が徐々に上昇している。,
,,○,スーパー（総務担当）,単価の動き,・客単価が1.8％ほど上昇している。,
,,○,スーパー（仕入担当）,販売量の動き,・節分、恵方巻き、バレンタインデー、卒業などのお祝い事のメニューが当たっている。特に恵方巻きの売行きがよく、中部地方にも浸透してきている。,
,,○,コンビニ（エリア担当）,お客様の様子,・一番悪い時に比べると少し良くなっている。菓子の新商品の動きが少し良くなっている。,
,,○,乗用車販売店（経営者）,販売量の動き,・決算時期でもあり、来客数は増加しており、来店してから購入までの時間も早くなっている。客は、以前と比べて不安材料が少なくなり、所得収入のめどが立っている。,
,,○,乗用車販売店（従業員）,販売量の動き,・新型車の発売と決算期が重なり、前年比100％を越えた受注となっている。売れ筋は両極端で、新型小型車と大型ワゴン車がよく売れている。小型車が売れるのは今まで通りだが、大型車が飛ぶように売れるのは最近なかった傾向である。,
,,○,乗用車販売店（営業担当）,販売量の動き,・土曜日や日曜日の来客数が以前に比べて増えている。,
,,○,その他専門店［雑貨］（店員）,販売量の動き,・商圏が活性化している。,
,,○,スナック（経営者）,来客数の動き,・例年２月は暇なのだが、中旬以降来客数が少しずつ増加している。１等地に移転して４か月になり、客がなじんできたことも考えられる。,
,,○,その他飲食［仕出し］（経営者）,お客様の様子,・中部国際空港が開港し、街に期待感があふれてきている。,
,,○,都市型ホテル（経営者）,来客数の動き,・２月は来客数が一番落ち込む時期であるが、今月の来客数は良くなってきている。ただし単価は良くない。,
,,○,都市型ホテル（支配人）,来客数の動き,・例年２月は閑散期であるが、中部国際空港が開港し、愛知万博の開催を１か月後に控えて、宿泊は前年比10％程度の増加となっている。,
